Filename,Status,Is_Correct,Mismatch_Rate,Blocks_Affected,Confidence,Error
Tp_S_CNN_S_N_pla10127_pla10127_12137.jpg,DETECTED,True,0.0204,94,0.0392,None
Tp_S_CNN_S_N_pla20009_pla20009_01909.tif,DETECTED,True,0.0065,26,0.0170,None
Tp_S_CNN_S_N_pla20034_pla20034_01934.tif,DETECTED,True,0.0274,128,0.0742,None
Tp_S_CNN_S_N_pla20049_pla20049_01949.tif,DETECTED,True,0.0138,76,0.0397,None
Tp_S_CNN_S_N_pla20053_pla20053_01953.tif,DETECTED,True,0.0210,128,0.0669,None
Tp_S_CNN_S_N_pla20054_pla20054_01954.tif,MISSED,False,0.0051,24,0.0126,None
Tp_S_CNN_S_N_pla20059_pla20059_01959.tif,DETECTED,True,0.0117,104,0.0353,None
Tp_S_CNN_S_N_pla20062_pla20062_01962.tif,MISSED,False,0.0045,28,0.0096,None
Tp_S_CNN_S_N_pla20068_pla20068_01968.tif,DETECTED,True,0.0113,45,0.0316,None
Tp_S_CNN_S_N_pla20069_pla20069_01969.tif,DETECTED,True,0.0083,26,0.0182,None
Tp_S_CNN_S_N_pla20069_pla20069_02366.tif,DETECTED,True,0.0114,61,0.0428,None
Tp_S_CNN_S_N_pla20094_pla20094_02348.tif,MISSED,False,0.0059,29,0.0148,None
Tp_S_CNN_S_N_sec00008_sec00008_10800.jpg,DETECTED,True,0.0359,76,0.0990,None
Tp_S_CNN_S_N_sec00022_sec00022_00043.tif,DETECTED,True,0.0090,18,0.0234,None
Tp_S_CNN_S_N_sec00028_sec00028_10782.jpg,DETECTED,True,0.0221,26,0.0339,None
Tp_S_CNN_S_N_sec00034_sec00034_11248.jpg,DETECTED,True,0.0281,43,0.0560,None
Tp_S_CNN_S_N_sec00055_sec00055_11236.jpg,DETECTED,True,0.0327,61,0.0794,None
Tp_S_CNN_S_N_sec00066_sec00066_11257.jpg,DETECTED,True,0.0466,138,0.1797,None
Tp_S_CNN_S_N_sec00076_sec00076_00097.tif,DETECTED,True,0.0126,31,0.0404,None
Tp_S_CNN_S_N_sec00084_sec00084_00104.tif,MISSED,False,0.0076,11,0.0143,None
Tp_S_CNN_S_N_sec00084_sec00084_10352.tif,DETECTED,True,0.0274,52,0.0677,None
Tp_S_CNN_S_N_sec00087_sec00087_10362.tif,DETECTED,True,0.0290,75,0.0977,None
Tp_S_CNN_S_N_sec00087_sec00087_11122.jpg,DETECTED,True,0.0218,39,0.0508,None
Tp_S_CNN_S_N_sec00089_sec00089_10357.tif,DETECTED,True,0.1610,459,0.5977,None
Tp_S_CNN_S_N_sec10115_sec10115_11531.jpg,DETECTED,True,0.0165,37,0.0482,None
Tp_S_CNN_S_N_sec20002_sec20002_02115.tif,DETECTED,True,0.0221,285,0.0891,None
Tp_S_CNN_S_N_sec20003_sec20003_02114.tif,DETECTED,True,0.0066,55,0.0175,None
Tp_S_CNN_S_N_sec20015_sec20015_01605.tif,DETECTED,True,0.0133,53,0.0390,None
Tp_S_CNN_S_N_sec20023_sec20023_02123.tif,DETECTED,True,0.0094,27,0.0204,None
Tp_S_CNN_S_N_sec20039_sec20039_02448.tif,DETECTED,True,0.0069,23,0.0225,None
Tp_S_CNN_S_N_sec20062_sec20062_02149.tif,DETECTED,True,0.0354,221,0.1584,None
Tp_S_CNN_S_N_sec20079_sec20079_01669.tif,DETECTED,True,0.0173,103,0.0549,None
Tp_S_CNN_S_N_sec20083_sec20083_02143.tif,MISSED,False,0.0067,23,0.0123,None
Tp_S_CNN_S_N_sec20095_sec20095_01685.tif,DETECTED,True,0.0125,80,0.0381,None
Tp_S_CNN_S_N_txt00007_txt00007_01265.tif,DETECTED,True,0.0238,57,0.0742,None
Tp_S_CNN_S_N_txt00011_txt00011_01268.tif,DETECTED,True,0.0142,33,0.0430,None
Tp_S_CNN_S_N_txt00014_txt00014_10846.jpg,DETECTED,True,0.0621,155,0.2018,None
Tp_S_CNN_S_N_txt00025_txt00025_01270.tif,DETECTED,True,0.0445,113,0.1471,None
Tp_S_CNN_S_N_txt00028_txt00028_01269.tif,DETECTED,True,0.0538,129,0.1680,None
Tp_S_CNN_S_N_txt00039_txt00039_11325.jpg,DETECTED,True,0.0572,147,0.1914,None
Tp_S_CNN_S_N_txt00039_txt00039_11326.jpg,DETECTED,True,0.0358,73,0.0951,None
Tp_S_CNN_S_N_txt00041_txt00041_00694.tif,DETECTED,True,0.0219,51,0.0664,None
Tp_S_CNN_S_N_txt00041_txt00041_01273.tif,DETECTED,True,0.0396,106,0.1380,None
Tp_S_CNN_S_N_txt00045_txt00045_00693.tif,DETECTED,True,0.0333,82,0.1068,None
Tp_S_CNN_S_N_txt00045_txt00045_11324.jpg,DETECTED,True,0.0473,93,0.1211,None
Tp_S_CNN_S_N_txt00046_txt00046_01274.tif,DETECTED,True,0.0221,44,0.0573,None
Tp_S_CNN_S_N_txt00049_txt00049_01276.tif,DETECTED,True,0.0843,192,0.2500,None
Tp_S_CNN_S_N_txt00050_txt00050_01277.tif,DETECTED,True,0.0280,68,0.0885,None
Tp_S_CNN_S_N_txt00053_txt00053_01279.tif,DETECTED,True,0.0348,78,0.1016,None
Tp_S_CNN_S_N_txt00054_txt00054_01280.tif,DETECTED,True,0.0393,94,0.1224,None
Tp_S_CNN_S_N_txt00056_txt00056_01281.tif,DETECTED,True,0.0401,93,0.1211,None
Tp_S_CNN_S_N_txt00059_txt00059_00692.tif,DETECTED,True,0.1236,276,0.3594,None
Tp_S_CNN_S_N_txt00067_txt00067_01298.tif,DETECTED,True,0.0242,57,0.0742,None
Tp_S_CNN_S_N_txt00071_txt00071_11299.jpg,DETECTED,True,0.0675,138,0.1797,None
Tp_S_CNN_S_N_txt00072_txt00072_01285.tif,DETECTED,True,0.0265,72,0.0938,None
Tp_S_CNN_S_N_txt00075_txt00075_00687.tif,DETECTED,True,0.0294,77,0.1003,None
Tp_S_CNN_S_N_txt00075_txt00075_01300.tif,DETECTED,True,0.0132,30,0.0391,None
Tp_S_CNN_S_N_txt00075_txt00075_11297.jpg,DETECTED,True,0.0236,29,0.0378,None
Tp_S_CNN_S_N_txt00077_txt00077_01287.tif,DETECTED,True,0.0257,70,0.0911,None
Tp_S_CNN_S_N_txt00081_txt00081_01292.tif,DETECTED,True,0.0190,51,0.0664,None
Tp_S_CNN_S_N_txt00086_txt00086_11311.jpg,DETECTED,True,0.0363,67,0.0872,None
Tp_S_CNN_S_N_txt00089_txt00089_00686.tif,DETECTED,True,0.0713,206,0.2682,None
Tp_S_CNN_S_O_arc00033_arc00033_01091.tif,DETECTED,True,0.0136,25,0.0326,None
Tp_S_CNN_S_O_ind00071_ind00071_10940.jpg,DETECTED,True,0.0226,26,0.0339,None
Tp_S_CNN_S_O_pla10128_pla10128_12140.jpg,DETECTED,True,0.0348,211,0.0879,None
Tp_S_CRD_M_B_sec00083_sec00083_11287.jpg,DETECTED,True,0.0699,186,0.2422,None
Tp_S_CRD_M_N_arc10119_arc10119_10757.jpg,DETECTED,True,0.0548,295,0.2069,None
Tp_S_CRD_M_N_art00007_art00007_10749.jpg,DETECTED,True,0.1091,274,0.3568,None
Tp_S_CRD_M_N_art00007_art00007_10750.jpg,DETECTED,True,0.1811,462,0.6016,None
Tp_S_CRD_M_N_art10110_art10110_11565.jpg,DETECTED,True,0.0150,39,0.0508,None
Tp_S_CRD_M_N_art10110_art10110_11570.jpg,DETECTED,True,0.0142,51,0.0664,None
Tp_S_CRD_M_N_ind00054_ind00054_10904.jpg,DETECTED,True,0.0445,96,0.1250,None
Tp_S_CRD_M_N_sec00010_sec00010_10857.jpg,DETECTED,True,0.0357,88,0.1146,None
Tp_S_CRD_M_N_sec00016_sec00016_10791.jpg,DETECTED,True,0.0993,243,0.3164,None
Tp_S_CRD_M_N_sec00018_sec00018_10792.jpg,DETECTED,True,0.0761,179,0.2331,None
Tp_S_CRD_M_N_txt00098_txt00098_10152.tif,DETECTED,True,0.1236,335,0.4362,None
Tp_S_CRD_S_B_ani00046_ani00046_00166.tif,DETECTED,True,0.0263,94,0.1224,None
Tp_S_CRD_S_B_ani00047_ani00047_00167.tif,DETECTED,True,0.0206,57,0.0742,None
Tp_S_CRD_S_B_ani00057_ani00057_00177.tif,DETECTED,True,0.0331,130,0.1693,None
Tp_S_CRD_S_B_ani10138_ani10138_12500.jpg,DETECTED,True,0.0221,57,0.0317,None
Tp_S_CRD_S_B_art00005_art00005_01430.tif,DETECTED,True,0.0072,20,0.0260,None
Tp_S_CRD_S_B_art00027_art00027_10765.jpg,DETECTED,True,0.0439,106,0.1380,None
Tp_S_CRD_S_B_sec00002_sec00002_00022.tif,DETECTED,True,0.0118,30,0.0391,None
Tp_S_CRD_S_B_sec00068_sec00068_11254.jpg,DETECTED,True,0.0236,46,0.0599,None
Tp_S_CRD_S_B_txt00020_txt00020_20024.jpg,DETECTED,True,0.0883,285,0.3711,None
Tp_S_CRD_S_N_ani00067_ani00067_00187.tif,DETECTED,True,0.0180,35,0.0456,None
Tp_S_CRD_S_N_ani00091_ani00091_00211.tif,DETECTED,True,0.0575,174,0.2266,None
Tp_S_CRD_S_N_arc00001_arc00001_00221.tif,DETECTED,True,0.0097,24,0.0312,None
Tp_S_CRD_S_N_arc00085_arc00085_00305.tif,DETECTED,True,0.0631,134,0.1745,None
Tp_S_CRD_S_N_arc20025_arc20025_02167.tif,MISSED,False,0.0055,54,0.0144,None
Tp_S_CRD_S_N_arc20083_arc20083_02189.tif,DETECTED,True,0.0127,66,0.0400,None
Tp_S_CRD_S_N_arc20093_arc20093_02411.tif,MISSED,False,0.0086,51,0.0136,None
Tp_S_CRD_S_N_art00009_art00009_01199.tif,DETECTED,True,0.0342,118,0.1536,None
Tp_S_CRD_S_N_art00048_art00048_01021.tif,DETECTED,True,0.0074,14,0.0182,None
Tp_S_CRD_S_N_cha00060_cha00060_00380.tif,DETECTED,True,0.0067,14,0.0182,None
Tp_S_CRD_S_N_cha10113_cha10113_11544.jpg,DETECTED,True,0.0000,0,1.0000,None
Tp_S_CRD_S_N_cha10145_cha10145_12240.jpg,DETECTED,True,0.0252,64,0.0305,None
Tp_S_CRD_S_N_cha10154_cha10154_12264.jpg,DETECTED,True,0.0285,108,0.0514,None
Tp_S_CRD_S_N_cha10154_cha10154_12265.jpg,DETECTED,True,0.0318,137,0.0652,None
Tp_S_CRD_S_N_cha10197_cha10197_12366.jpg,DETECTED,True,0.0298,171,0.0549,None
Tp_S_CRD_S_N_cha10204_cha10204_12351.jpg,DETECTED,True,0.0246,217,0.0579,None
Tp_S_CRD_S_N_cha20039_cha20039_02038.tif,DETECTED,True,0.0142,75,0.0560,None
Tp_S_CRD_S_N_ind00036_ind00036_10874.jpg,DETECTED,True,0.0537,115,0.1497,None
Tp_S_CRD_S_N_ind00039_ind00039_01330.tif,DETECTED,True,0.0224,45,0.0586,None
Tp_S_CRD_S_N_ind00047_ind00047_01337.tif,DETECTED,True,0.0257,60,0.0781,None
Tp_S_CRD_S_N_ind00050_ind00050_10898.jpg,DETECTED,True,0.0285,48,0.0625,None
Tp_S_CRD_S_N_ind00052_ind00052_01341.tif,DETECTED,True,0.0069,22,0.0286,None
Tp_S_CRD_S_N_ind00052_ind00052_10402.tif,DETECTED,True,0.0298,98,0.1276,None
Tp_S_CRD_S_N_ind00093_ind00093_01375.tif,DETECTED,True,0.0181,35,0.0456,None
Tp_S_CRD_S_N_ind00094_ind00094_01376.tif,DETECTED,True,0.0110,33,0.0430,None
Tp_S_CRD_S_N_ind20020_ind20020_02277.tif,DETECTED,True,0.0236,161,0.0767,None
Tp_S_CRD_S_N_pla00034_pla00034_01149.tif,DETECTED,True,0.0107,31,0.0404,None
Tp_S_CRD_S_N_pla00076_pla00076_10623.jpg,DETECTED,True,0.0680,213,0.2773,None
Tp_S_CRD_S_N_pla10003_pla10003_20098.jpg,DETECTED,True,0.0618,448,0.1867,None
Tp_S_CRD_S_N_pla20002_pla20002_02398.tif,DETECTED,True,0.0135,179,0.0511,None
Tp_S_CRD_S_N_sec00020_sec00020_00771.tif,DETECTED,True,0.0234,61,0.0794,None
Tp_S_CRD_S_N_sec00025_sec00025_10776.jpg,DETECTED,True,0.0405,73,0.0951,None
Tp_S_CRD_S_N_sec20002_sec20002_01437.tif,DETECTED,True,0.0095,81,0.0253,None
Tp_S_CRD_S_N_txt00100_txt00100_01293.tif,DETECTED,True,0.0283,67,0.0872,None
Tp_S_CRN_L_N_arc00053_arc00053_10248.tif,DETECTED,True,0.2464,598,0.7786,None
Tp_S_CRN_M_B_ani00001_ani00001_10098.tif,DETECTED,True,0.0652,118,0.1536,None
Tp_S_CRN_M_B_arc00086_arc00086_11197.jpg,DETECTED,True,0.0401,90,0.1172,None
Tp_S_CRN_M_B_arc00099_arc00099_11191.jpg,DETECTED,True,0.0566,122,0.1589,None
Tp_S_CRN_M_B_arc00100_arc00100_11192.jpg,DETECTED,True,0.0368,77,0.1003,None
Tp_S_CRN_M_B_art00018_art00018_10034.tif,DETECTED,True,0.0425,126,0.1641,None
Tp_S_CRN_M_B_nat00031_nat00031_10095.tif,DETECTED,True,0.0744,163,0.2122,None
Tp_S_CRN_M_B_nat00038_nat00038_10076.tif,DETECTED,True,0.1507,439,0.5716,None
Tp_S_CRN_M_N_ani00099_ani00099_10094.tif,DETECTED,True,0.0446,108,0.1406,None
Tp_S_CRN_M_N_arc00036_arc00036_10088.tif,DETECTED,True,0.1031,266,0.3464,None
Tp_S_CRN_M_N_arc00059_arc00059_10065.tif,DETECTED,True,0.0326,95,0.1237,None
Tp_S_CRN_M_N_arc00059_arc00059_10082.tif,DETECTED,True,0.0155,47,0.0612,None
Tp_S_CRN_M_N_arc00072_arc00072_10265.tif,DETECTED,True,0.1945,482,0.6276,None
Tp_S_CRN_M_N_arc00073_arc00073_10266.tif,DETECTED,True,0.1759,490,0.6380,None
Tp_S_CRN_M_N_arc00080_arc00080_10017.tif,DETECTED,True,0.0657,215,0.2799,None
Tp_S_CRN_M_N_arc10111_arc10111_10730.jpg,DETECTED,True,0.0836,76,0.2533,None
Tp_S_CRN_M_N_arc10111_arc10111_10731.jpg,DETECTED,True,0.0683,75,0.2500,None
Tp_S_CRN_M_N_arc10111_arc10111_10732.jpg,DETECTED,True,0.0580,58,0.1933,None
Tp_S_CRN_M_N_arc10119_arc10119_10756.jpg,DETECTED,True,0.1468,745,0.5224,None
Tp_S_CRN_M_N_arc10127_arc10127_11892.jpg,DETECTED,True,0.0474,99,0.1279,None
Tp_S_CRN_M_N_art00003_art00003_10441.tif,DETECTED,True,0.2161,566,0.7370,None
Tp_S_CRN_M_N_art00008_art00008_10741.jpg,DETECTED,True,0.1354,396,0.5156,None
Tp_S_CRN_M_N_art00008_art00008_10742.jpg,DETECTED,True,0.1354,390,0.5078,None
Tp_S_CRN_M_N_art00008_art00008_10743.jpg,DETECTED,True,0.1675,497,0.6471,None
Tp_S_CRN_M_N_art00016_art00016_10277.tif,DETECTED,True,0.0548,140,0.1823,None
Tp_S_CRN_M_N_art00021_art00021_10547.tif,DETECTED,True,0.1160,297,0.3867,None
Tp_S_CRN_M_N_art00024_art00024_10554.jpg,DETECTED,True,0.0692,199,0.2591,None
Tp_S_CRN_M_N_art00034_art00034_10546.tif,DETECTED,True,0.0684,171,0.2227,None
Tp_S_CRN_M_N_art00058_art00058_10530.tif,DETECTED,True,0.0445,124,0.1615,None
Tp_S_CRN_M_N_art00058_art00058_10531.tif,DETECTED,True,0.1098,320,0.4167,None
Tp_S_CRN_M_N_art00063_art00063_10525.tif,DETECTED,True,0.1657,452,0.5885,None
Tp_S_CRN_M_N_art00066_art00066_10473.tif,DETECTED,True,0.0839,224,0.2917,None
Tp_S_CRN_M_N_art00077_art00077_11713.jpg,DETECTED,True,0.0940,243,0.3164,None
Tp_S_CRN_M_N_art00097_art00097_10304.tif,DETECTED,True,0.2644,583,0.7591,None
Tp_S_CRN_M_N_art00100_art00100_10018.tif,DETECTED,True,0.0351,120,0.1562,None
Tp_S_CRN_M_N_art10103_art10103_10261.tif,DETECTED,True,0.1809,996,0.6985,None
Tp_S_CRN_M_N_cha00017_cha00017_10312.tif,DETECTED,True,0.1194,298,0.3880,None
Tp_S_CRN_M_N_cha00023_cha00023_10721.jpg,DETECTED,True,0.0755,178,0.2318,None
Tp_S_CRN_M_N_cha00048_cha00048_11005.jpg,DETECTED,True,0.0728,154,0.2005,None
Tp_S_CRN_M_N_cha00064_cha00064_11019.jpg,DETECTED,True,0.1054,261,0.3398,None
Tp_S_CRN_M_N_cha10116_cha10116_12172.jpg,DETECTED,True,0.0295,209,0.0674,None
Tp_S_CRN_M_N_cha10125_cha10125_12161.jpg,DETECTED,True,0.0552,241,0.1817,None
Tp_S_CRN_M_N_ind00027_ind00027_10396.tif,DETECTED,True,0.0392,84,0.1094,None
Tp_S_CRN_M_N_ind00033_ind00033_10400.tif,DETECTED,True,0.0353,98,0.1276,None
Tp_S_CRN_M_N_ind00039_ind00039_10131.tif,DETECTED,True,0.1818,466,0.6068,None
Tp_S_CRN_M_N_ind00051_ind00051_10902.jpg,DETECTED,True,0.0945,211,0.2747,None
Tp_S_CRN_M_N_nat00001_nat00001_10555.jpg,DETECTED,True,0.1211,482,0.6276,None
Tp_S_CRN_M_N_nat00001_nat00001_10556.jpg,DETECTED,True,0.1097,403,0.5247,None
Tp_S_CRN_M_N_nat00019_nat00019_11046.jpg,DETECTED,True,0.0311,74,0.0964,None
Tp_S_CRN_M_N_nat00049_nat00049_11084.jpg,DETECTED,True,0.0312,55,0.0716,None
Tp_S_CRN_M_N_nat00063_nat00063_10561.jpg,DETECTED,True,0.1684,428,0.5573,None
Tp_S_CRN_M_N_nat00064_nat00064_10560.jpg,DETECTED,True,0.1914,547,0.7122,None
Tp_S_CRN_M_N_nat10137_nat10137_11930.jpg,DETECTED,True,0.0812,515,0.2146,None
Tp_S_CRN_M_N_nat10161_nat10161_12079.jpg,DETECTED,True,0.1199,772,0.4595,None
Tp_S_CRN_M_N_nat10164_nat00021_12098.jpg,DETECTED,True,0.0751,415,0.2470,None
Tp_S_CRN_M_N_pla00037_pla00037_10981.jpg,DETECTED,True,0.0759,175,0.2279,None
Tp_S_CRN_M_N_pla00046_pla00046_10992.jpg,DETECTED,True,0.0148,14,0.0182,None
Tp_S_CRN_M_N_pla00059_pla00059_10724.jpg,DETECTED,True,0.0517,116,0.1510,None
Tp_S_CRN_M_N_pla00072_pla00072_10459.tif,DETECTED,True,0.1534,394,0.5130,None
Tp_S_CRN_M_N_pla00086_pla00086_10626.jpg,DETECTED,True,0.0920,232,0.3021,None
Tp_S_CRN_M_N_pla00086_pla00086_10627.jpg,DETECTED,True,0.1045,241,0.3138,None
Tp_S_CRN_M_N_pla00088_pla00088_10852.jpg,DETECTED,True,0.0709,215,0.2799,None
Tp_S_CRN_M_N_pla00092_pla00092_10608.jpg,DETECTED,True,0.2724,610,0.7943,None
Tp_S_CRN_M_N_sec00021_sec00021_10777.jpg,DETECTED,True,0.2474,569,0.7409,None
Tp_S_CRN_M_N_sec00039_sec00039_10484.tif,DETECTED,True,0.0584,212,0.2760,None
Tp_S_CRN_M_N_sec00045_sec00045_10487.tif,DETECTED,True,0.1209,314,0.4089,None
Tp_S_CRN_M_N_sec00053_sec00053_11243.jpg,DETECTED,True,0.0445,77,0.1003,None
Tp_S_CRN_M_N_sec00097_sec00097_10130.tif,DETECTED,True,0.2437,595,0.7747,None
Tp_S_CRN_M_N_txt00007_txt00007_10841.jpg,DETECTED,True,0.2539,550,0.7161,None
Tp_S_CRN_M_N_txt00019_txt00019_10850.jpg,DETECTED,True,0.2486,539,0.7018,None
Tp_S_CRN_M_N_txt00047_txt00047_11321.jpg,DETECTED,True,0.0930,194,0.2526,None
Tp_S_CRN_M_N_txt00073_txt00073_11304.jpg,DETECTED,True,0.0642,158,0.2057,None
Tp_S_CRN_M_N_txt00073_txt00073_11305.jpg,DETECTED,True,0.0559,134,0.1745,None
Tp_S_CRN_M_N_txt00083_txt00083_10864.jpg,DETECTED,True,0.2629,560,0.7292,None
Tp_S_CRN_M_N_txt00084_txt00084_11301.jpg,DETECTED,True,0.0493,138,0.1797,None
Tp_S_CRN_M_N_txt00085_txt00085_11308.jpg,DETECTED,True,0.0730,156,0.2031,None
Tp_S_CRN_M_O_ind00064_ind00064_10686.jpg,DETECTED,True,0.1965,584,0.7604,None
Tp_S_CRN_S_B_arc00001_arc00001_11183.jpg,DETECTED,True,0.0286,53,0.0690,None
Tp_S_CRN_S_B_arc00004_arc00004_11172.jpg,DETECTED,True,0.0452,88,0.1146,None
Tp_S_CRN_S_B_arc00065_arc00065_11451.jpg,DETECTED,True,0.0273,60,0.0781,None
Tp_S_CRN_S_B_arc00076_arc00076_11189.jpg,DETECTED,True,0.0396,97,0.1263,None
Tp_S_CRN_S_B_arc00095_arc00095_01035.tif,DETECTED,True,0.0159,46,0.0599,None
Tp_S_CRN_S_B_art00014_art00014_20054.jpg,DETECTED,True,0.0451,121,0.1576,None
Tp_S_CRN_S_B_cha00021_cha00021_20025.jpg,DETECTED,True,0.0131,20,0.0260,None
Tp_S_CRN_S_B_cha00085_cha00085_10180.tif,DETECTED,True,0.0114,18,0.0234,None
Tp_S_CRN_S_B_cha10114_cha10114_12176.jpg,DETECTED,True,0.0685,1054,0.2811,None
Tp_S_CRN_S_B_cha10207_cha10207_12355.jpg,DETECTED,True,0.0251,181,0.0483,None
Tp_S_CRN_S_B_ind00037_ind00037_10872.jpg,DETECTED,True,0.0304,50,0.0651,None
Tp_S_CRN_S_B_pla00039_pla00039_10980.jpg,DETECTED,True,0.0372,64,0.0833,None
Tp_S_CRN_S_B_pla00057_pla00057_11210.jpg,DETECTED,True,0.0273,48,0.0625,None
Tp_S_CRN_S_B_pla10002_pla10002_20045.jpg,DETECTED,True,0.0517,171,0.1849,None
Tp_S_CRN_S_B_sec00060_sec00060_11266.jpg,DETECTED,True,0.0262,39,0.0508,None
Tp_S_CRN_S_B_txt00031_txt00031_01272.tif,DETECTED,True,0.0320,73,0.0951,None
Tp_S_CRN_S_M_pla00060_pla00060_11222.jpg,DETECTED,True,0.0339,68,0.0885,None
Tp_S_CRN_S_N_ani00011_ani00011_00131.tif,DETECTED,True,0.0570,135,0.1758,None
Tp_S_CRN_S_N_ani00011_ani00011_10222.tif,DETECTED,True,0.0241,65,0.0846,None
Tp_S_CRN_S_N_ani00053_ani00053_00173.tif,DETECTED,True,0.1029,250,0.3255,None
Tp_S_CRN_S_N_ani00054_ani00054_00174.tif,DETECTED,True,0.0217,60,0.0781,None
Tp_S_CRN_S_N_ani00088_ani00088_10138.tif,DETECTED,True,0.0239,63,0.0820,None
Tp_S_CRN_S_N_ani00098_ani00098_00218.tif,DETECTED,True,0.0208,63,0.0820,None
Tp_S_CRN_S_N_ani10119_ani10119_11608.jpg,DETECTED,True,0.0239,56,0.0729,None
Tp_S_CRN_S_N_ani10141_ani10141_12480.jpg,DETECTED,True,0.0195,42,0.0233,None
Tp_S_CRN_S_N_ani10145_ani10145_12476.jpg,DETECTED,True,0.0312,125,0.0595,None
Tp_S_CRN_S_N_ani10154_ani10154_12464.jpg,DETECTED,True,0.0332,139,0.0579,None
Tp_S_CRN_S_N_ani10155_ani10155_12485.jpg,DETECTED,True,0.0379,96,0.0800,None
Tp_S_CRN_S_N_ani10203_ani10203_12420.jpg,DETECTED,True,0.0471,253,0.1232,None
Tp_S_CRN_S_N_ani10206_ani10206_12415.jpg,DETECTED,True,0.0453,250,0.1054,None
Tp_S_CRN_S_N_ani10221_ani10221_12391.jpg,DETECTED,True,0.0300,154,0.0571,None
Tp_S_CRN_S_N_ani10221_ani10221_12393.jpg,DETECTED,True,0.0287,138,0.0512,None
Tp_S_CRN_S_N_arc00004_arc00004_11175.jpg,DETECTED,True,0.3372,759,0.9883,None
Tp_S_CRN_S_N_arc00062_ani00005_11499.jpg,DETECTED,True,0.0235,29,0.0378,None
Tp_S_CRN_S_N_arc00062_arc00062_11495.jpg,DETECTED,True,0.0189,20,0.0260,None
Tp_S_CRN_S_N_arc00078_art00092_11881.jpg,DETECTED,True,0.0222,21,0.0273,None
Tp_S_CRN_S_N_arc00085_arc00085_10728.jpg,DETECTED,True,0.0571,132,0.1719,None
Tp_S_CRN_S_N_arc00098_arc00098_11795.jpg,DETECTED,True,0.0218,36,0.0469,None
Tp_S_CRN_S_N_arc10127_arc10127_11891.jpg,DETECTED,True,0.0184,29,0.0375,None
Tp_S_CRN_S_N_arc10130_arc10130_11897.jpg,DETECTED,True,0.0272,151,0.0510,None
Tp_S_CRN_S_N_arc10130_arc10130_11898.jpg,DETECTED,True,0.0284,172,0.0581,None
Tp_S_CRN_S_N_arc20016_arc20016_02159.tif,DETECTED,True,0.0147,165,0.0516,None
Tp_S_CRN_S_N_arc20043_arc20043_02179.tif,DETECTED,True,0.0123,107,0.0334,None
Tp_S_CRN_S_N_art00005_art00005_11792.jpg,DETECTED,True,0.0426,79,0.1029,None
Tp_S_CRN_S_N_art00005_art00005_11793.jpg,DETECTED,True,0.0230,33,0.0430,None
Tp_S_CRN_S_N_art00015_art00015_01204.tif,DETECTED,True,0.0623,128,0.1667,None
Tp_S_CRN_S_N_art00016_art00016_10274.tif,DETECTED,True,0.0393,107,0.1393,None
Tp_S_CRN_S_N_art00035_art00035_10468.tif,DETECTED,True,0.0317,82,0.1068,None
Tp_S_CRN_S_N_art00040_art00040_10462.tif,DETECTED,True,0.0350,76,0.0990,None
Tp_S_CRN_S_N_art00040_art00040_10464.tif,DETECTED,True,0.0429,149,0.1940,None
Tp_S_CRN_S_N_art00059_art00059_10508.tif,DETECTED,True,0.0152,41,0.0534,None
Tp_S_CRN_S_N_art00065_art00065_01238.tif,DETECTED,True,0.0491,106,0.1380,None
Tp_S_CRN_S_N_art00079_art00079_10287.tif,DETECTED,True,0.0383,100,0.1302,None
Tp_S_CRN_S_N_art00099_art00099_11715.jpg,DETECTED,True,0.0360,74,0.0964,None
Tp_S_CRN_S_N_art10109_art10109_11572.jpg,DETECTED,True,0.0044,13,0.0169,None
Tp_S_CRN_S_N_art10114_art10114_11596.jpg,MISSED,False,0.0048,11,0.0143,None
Tp_S_CRN_S_N_art20002_art20002_02497.tif,DETECTED,True,0.0120,91,0.0243,None
Tp_S_CRN_S_N_art20003_art20003_02496.tif,DETECTED,True,0.0239,320,0.1000,None
Tp_S_CRN_S_N_art20022_art20022_01828.tif,DETECTED,True,0.0342,303,0.0906,None
Tp_S_CRN_S_N_art20052_art20052_01858.tif,DETECTED,True,0.0057,41,0.0179,None
Tp_S_CRN_S_N_art20059_art20059_01865.tif,DETECTED,True,0.0190,112,0.0533,None
Tp_S_CRN_S_N_art20061_art20061_01867.tif,DETECTED,True,0.0236,169,0.0898,None
Tp_S_CRN_S_N_art20066_art20066_02324.tif,DETECTED,True,0.0066,30,0.0186,None
Tp_S_CRN_S_N_art20067_art20067_02323.tif,DETECTED,True,0.0076,49,0.0151,None
Tp_S_CRN_S_N_art20072_art20072_02321.tif,DETECTED,True,0.0313,226,0.0935,None
Tp_S_CRN_S_N_art20075_art20075_01881.tif,DETECTED,True,0.0246,183,0.0739,None
Tp_S_CRN_S_N_art20075_art20075_02318.tif,DETECTED,True,0.0147,93,0.0376,None
Tp_S_CRN_S_N_art20083_art20083_01889.tif,MISSED,False,0.0048,39,0.0145,None
Tp_S_CRN_S_N_art20093_art20093_01899.tif,DETECTED,True,0.0120,116,0.0309,None
Tp_S_CRN_S_N_cha00021_cha00021_11182.jpg,DETECTED,True,0.0195,21,0.0273,None
Tp_S_CRN_S_N_cha00038_cha00038_11031.jpg,DETECTED,True,0.0196,26,0.0339,None
Tp_S_CRN_S_N_cha00040_cha00040_11032.jpg,MISSED,False,0.0149,7,0.0091,None
